READ_DATE,KWH_EXP
2019-01-01 00:00:00,81.82742270761818
2019-01-01 01:00:00,81.33504792359986
2019-01-01 02:00:00,81.2524469272511
2019-01-01 03:00:00,81.3239556821081
2019-01-01 04:00:00,81.34081719332472
2019-01-01 05:00:00,81.40690898209357
2019-01-01 06:00:00,79.48672647546618
2019-01-01 07:00:00,73.02786952563096
2019-01-01 08:00:00,70.19382494908194
2019-01-01 09:00:00,70.4262883569451
2019-01-01 10:00:00,70.38159187450006
2019-01-01 11:00:00,70.66086203495074
2019-01-01 12:00:00,71.52874913753598
2019-01-01 13:00:00,71.52669510270222
2019-01-01 14:00:00,71.99569304706107
2019-01-01 15:00:00,75.9078627548318
2019-01-01 16:00:00,74.4172471461811
2019-01-01 17:00:00,77.55314862130608
2019-01-01 18:00:00,22.76001326620152
2019-01-01 19:00:00,0.0
2019-01-01 20:00:00,13.472170767774958
2019-01-01 21:00:00,81.49429701229826
2019-01-01 22:00:00,81.21690962190837
2019-01-01 23:00:00,80.89162444351133
2019-01-02 00:00:00,80.19111054390622
2019-01-02 01:00:00,80.13827440475151
2019-01-02 02:00:00,80.4035694503424
2019-01-02 03:00:00,80.51489800428337
2019-01-02 04:00:00,80.18629070613059
2019-01-02 05:00:00,80.18495796376638
2019-01-02 06:00:00,78.76146577234759
2019-01-02 07:00:00,73.79523899876838
2019-01-02 08:00:00,81.51574749380461
2019-01-02 09:00:00,79.08606234475337
2019-01-02 10:00:00,80.06527093374092
2019-01-02 11:00:00,80.03300915786043
2019-01-02 12:00:00,79.18364726241316
2019-01-02 13:00:00,79.15687794685702
2019-01-02 14:00:00,80.02240223275614
2019-01-02 15:00:00,81.4190530089925
2019-01-02 16:00:00,84.9611299938307
2019-01-02 17:00:00,79.96343013850311
2019-01-02 18:00:00,55.4747271705215
2019-01-02 19:00:00,44.4682094678423
2019-01-02 20:00:00,44.89647927980571
2019-01-02 21:00:00,64.4581237697256
2019-01-02 22:00:00,80.2618333796984
2019-01-02 23:00:00,81.69357401303486
2019-01-03 00:00:00,79.74558086989646
2019-01-03 01:00:00,78.98738978468782
2019-01-03 02:00:00,78.80340095807088
2019-01-03 03:00:00,78.46804975487177
2019-01-03 04:00:00,78.75629058256719
2019-01-03 05:00:00,78.68729676826479
2019-01-03 06:00:00,78.01926899098311
2019-01-03 07:00:00,73.55153405649324
2019-01-03 08:00:00,70.10956930682774
2019-01-03 09:00:00,53.378096413853626
2019-01-03 10:00:00,0.0
2019-01-03 11:00:00,38.72570516485623
